Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23
Tracks 1 to 23																																																																					
282	846.3666	105.22168	 	745.51166	145.14812	 	1097.2849	190.95581	 	45.485714	253.72458	 	665.6153	261.41577	 	1367.57	297.7694	 	930.7215	310.55933	 	184.88568	372.9547	 	401.98663	375.96442	 	610.0296	382.35297	 	992.9036	433.2294	 	471.95706	507.78635	 	355.34683	535.5499	 	759.07446	579.8999	 	890.435	690.6784	 	1247.0116	712.7174	 	657.1966	745.5941	 	75.56014	828.8974	 	1229.6073	874.579	 	1307.2064	906.7219	 	733.67676	944.72473	 	837.1131	1039.1456	 	1142.7911	1059.5856	 
283	844.6503	105.00936	 	742.5656	144.72075	 	1096.2833	190.13046	 	43.846523	253.63623	 	662.0199	261.9086	 	1365.9817	297.02753	 	929.05975	310.1947	 	179.44785	373.18378	 	400.48587	375.48193	 	608.6187	381.2846	 	990.68256	433.2382	 	470.40784	506.86368	 	353.9339	534.88043	 	757.87787	580.1563	 	888.5	690.3463	 	1244.4121	712.0395	 	655.6513	744.84546	 	74.8928	828.2845	 	1228.2017	874.44696	 	1306.2631	906.8448	 	732.3493	944.9671	 	836.10205	1038.7405	 	1141.0516	1059.5935	 
284	845.97314	105.387505	 	745.3282	145.63197	 	1097.2947	190.98904	 	44.4177	254.323	 	665.8153	263.12283	 	1366.8114	298.08182	 	929.64844	310.45776	 	185.4263	373.7655	 	401.1517	376.00195	 	610.2895	381.36447	 	991.321	433.89224	 	471.4695	507.56985	 	355.34485	535.1119	 	758.9584	580.8029	 	889.5501	691.2646	 	1246.1816	711.61304	 	657.1208	745.1374	 	76.71261	828.51117	 	1229.4857	874.4966	 	1307.0562	906.7587	 	733.13544	945.2852	 	837.5239	1039.5468	 	1142.0029	1060.0989	 
285	845.1506	104.86364	 	744.4939	144.56511	 	1096.4207	191.19858	 	43.542744	254.40045	 	666.31934	261.2587	 	1365.9478	298.3048	 	929.66766	310.03748	 	184.78377	372.42352	 	400.42773	375.18683	 	609.9768	380.74884	 	990.1018	434.04346	 	471.07617	507.04016	 	354.91196	534.6881	 	758.3354	580.3973	 	889.3014	690.42664	 	1245.1635	710.75165	 	655.3906	745.4786	 	76.92667	828.3555	 	1228.4989	874.0549	 	1307.0641	905.70184	 	732.61926	945.1568	 	837.4631	1039.2119	 	1141.5663	1059.9541	 
286	844.22833	105.45558	 	743.0753	146.54022	 	1096.2704	192.32849	 	42.631817	253.69489	 	664.1527	263.68253	 	1364.9664	298.94952	 	929.55176	309.80774	 	181.45932	374.30847	 	399.45605	375.64816	 	609.02893	381.8815	 	989.3363	433.80615	 	471.0707	507.01025	 	354.14307	534.81384	 	757.51733	581.02783	 	888.51514	691.03577	 	1243.9816	710.4005	 	655.0647	745.9908	 	75.89956	828.199	 	1226.794	874.8511	 	1306.281	906.42346	 	732.2779	945.91797	 	837.17145	1040.3107	 	1140.749	1060.2577	 
287	844.47723	105.58082	 	745.7495	146.11172	 	1097.1592	192.67563	 	43.74505	253.28099	 	668.1929	263.1965	 	1365.4169	299.14005	 	930.3935	309.65863	 	185.46802	372.48148	 	401.20398	376.06128	 	610.73065	381.55548	 	990.5826	433.52545	 	472.0205	507.09866	 	355.29007	535.72736	 	758.0828	581.3387	 	889.4163	691.1811	 	1245.224	710.4194	 	655.80237	746.85657	 	76.17704	827.43054	 	1228.0323	874.97614	 	1307.2969	906.5434	 	733.0554	946.84265	 	838.86847	1040.0858	 	1142.24	1060.3071	 
288	843.46075	105.83276	 	742.84467	146.58731	 	1096.8931	192.4147	 	42.575043	252.75583	 	664.25	264.08652	 	1364.8585	299.7275	 	930.0403	308.33435	 	181.32832	374.55838	 	400.94974	376.098	 	609.8597	381.61548	 	990.2835	433.1332	 	471.4181	507.08328	 	354.85602	536.07886	 	757.4795	581.171	 	888.23175	691.17175	 	1244.3214	710.31323	 	654.191	747.1862	 	75.27747	826.9666	 	1227.0596	875.13477	 	1306.7059	905.7135	 	732.62866	946.3326	 	838.0174	1040.1415	 	1140.8436	1060.3008	 
289	845.2923	106.249146	 	745.4348	146.92767	 	1097.2139	193.81729	 	43.656197	252.79259	 	667.2039	265.30704	 	1365.5986	300.07565	 	930.4372	308.4883	 	184.72798	375.38168	 	401.02905	375.6252	 	610.6469	381.75436	 	991.40204	433.0626	 	472.4274	508.23447	 	355.72488	537.01575	 	758.1009	581.86127	 	889.98975	691.756	 	1245.8885	710.72345	 	655.8014	747.9722	 	77.10778	827.655	 	1229.5778	875.437	 	1308.1841	906.29333	 	733.6271	946.9317	 	838.84015	1040.5702	 	1142.3297	1060.6042	 
290	844.1538	105.447784	 	743.4834	145.43706	 	1096.7827	193.13751	 	42.378616	252.34969	 	663.7612	264.26825	 	1365.1252	299.4923	 	929.5212	307.89932	 	179.49739	373.86923	 	399.46906	374.59735	 	609.03796	381.7713	 	991.12256	433.15732	 	472.2077	508.4312	 	355.19165	536.6669	 	757.2515	582.02167	 	888.7783	691.23627	 	1244.4305	709.59174	 	654.4319	746.812	 	76.23819	827.35547	 	1228.7496	874.93506	 	1307.772	905.99335	 	733.35754	945.8067	 	837.17206	1039.8268	 	1141.1351	1060.507	 
291	844.249	105.2881	 	743.69135	146.08902	 	1097.3195	192.40865	 	42.666286	253.41487	 	663.43475	264.3337	 	1365.1208	299.51047	 	929.8464	308.22617	 	178.32343	375.37854	 	399.47073	375.40652	 	609.37	381.34286	 	991.0216	433.46518	 	472.88342	509.14886	 	356.08237	536.7238	 	758.0679	582.55145	 	889.15283	691.7069	 	1245.2069	708.87915	 	653.96765	747.43585	 	76.13849	827.2831	 	1229.0463	875.2167	 	1308.1368	906.01526	 	733.91327	945.21643	 	837.882	1039.9784	 	1141.5793	1060.6034	 
292	844.5176	104.44677	 	746.53076	146.06581	 	1098.3799	191.89159	 	43.7524	252.9105	 	666.7896	263.07242	 	1365.3347	300.271	 	930.8979	308.25015	 	184.85918	374.8402	 	400.67325	376.30417	 	610.4002	381.71164	 	991.4183	433.66742	 	473.10022	508.57773	 	356.43655	536.4627	 	758.01733	582.6001	 	890.4294	691.9203	 	1246.633	709.0196	 	655.09985	747.9533	 	77.06288	827.3703	 	1230.5764	875.631	 	1309.1758	905.72455	 	734.0805	946.131	 	838.54144	1040.5403	 	1143.3938	1060.5782	 
293	842.2742	103.99066	 	743.37036	144.80214	 	1096.9915	191.18019	 	42.82293	252.63167	 	663.47473	263.15167	 	1364.2554	300.45767	 	930.1883	307.13837	 	178.86049	373.9818	 	399.7036	376.35883	 	608.3666	381.44455	 	989.63086	433.09787	 	472.15912	508.86636	 	355.79764	535.7269	 	758.10394	581.78033	 	889.6026	691.2136	 	1244.9979	708.155	 	653.70294	747.1012	 	76.95919	826.80206	 	1229.08	875.0433	 	1307.5267	905.0273	 	732.59503	945.628	 	837.31396	1040.2131	 	1140.7427	1060.5535	 
294	843.42487	103.80678	 	745.1914	145.96896	 	1098.1729	191.06438	 	43.81091	252.73517	 	666.3883	263.70474	 	1364.3087	301.2829	 	930.98914	306.6751	 	183.60408	375.76105	 	400.26474	377.1721	 	609.5064	382.79	 	990.78876	433.7719	 	472.7532	508.71155	 	357.05676	536.1295	 	758.46466	582.2618	 	890.4936	692.1431	 	1246.0825	709.2948	 	653.708	747.9427	 	78.08719	827.3858	 	1230.577	875.0804	 	1308.1268	905.5801	 	732.5483	946.76166	 	838.2069	1041.2452	 	1141.8779	1060.9	 
295	842.15533	102.92784	 	743.8788	144.52441	 	1097.577	190.12076	 	43.126907	252.02629	 	664.0336	262.73502	 	1363.9216	301.10034	 	930.255	306.09756	 	180.48341	374.26245	 	399.669	377.09036	 	608.4112	382.3685	 	990.4238	432.95465	 	472.07294	508.3166	 	355.97766	535.17303	 	758.1179	581.43335	 	890.33954	692.2269	 	1245.5106	708.72504	 	653.68384	747.19556	 	77.34939	826.5997	 	1230.4305	873.91785	 	1307.2823	905.52094	 	732.15924	946.343	 	837.35944	1040.2256	 	1141.4052	1060.3884	 
296	842.35297	103.44423	 	744.4966	145.06972	 	1097.6804	190.58937	 	43.69637	251.85869	 	664.5357	264.19064	 	1365.0778	301.17325	 	930.70935	307.12964	 	180.87402	376.6578	 	398.99777	377.41016	 	609.18915	382.34686	 	990.6835	433.05948	 	472.79935	508.7367	 	356.02814	535.4653	 	758.4515	581.2083	 	890.87604	692.8958	 	1246.7781	709.1251	 	654.6285	748.02856	 	78.29255	826.65295	 	1231.2694	874.5394	 	1307.3628	905.92017	 	733.47314	946.81525	 	837.02814	1041.6089	 	1142.77	1060.3357	 
297	841.91174	103.620476	 	747.4966	143.95502	 	1098.1191	190.15712	 	44.41553	251.58617	 	667.24347	263.22275	 	1365.6938	301.28906	 	931.1117	307.15945	 	185.37851	375.30627	 	399.93283	377.58432	 	609.6647	382.41135	 	990.91034	432.98264	 	473.3773	508.70157	 	356.47852	535.09937	 	759.1733	581.10034	 	891.7067	693.06085	 	1247.4078	709.036	 	655.49	748.0503	 	78.36626	826.51	 	1232.1997	875.3074	 	1307.6388	905.95276	 	733.921	947.0053	 	837.4001	1041.3778	 	1143.7834	1060.3839	 
298	839.61743	102.95285	 	744.3383	143.15872	 	1096.511	189.95065	 	42.854286	251.064	 	662.0059	263.23926	 	1364.7323	300.76413	 	930.0539	306.6731	 	178.69168	375.80875	 	399.67474	376.58344	 	607.4406	382.53287	 	989.3394	431.86765	 	472.36465	507.88785	 	355.4256	533.94977	 	758.7593	580.4789	 	890.26086	693.0416	 	1245.5388	708.8153	 	653.5399	747.89105	 	76.58071	826.5553	 	1231.1827	875.2223	 	1306.6903	905.9628	 	733.8272	946.6443	 	835.1459	1041.1635	 	1142.4729	1060.2639	 
299	841.20026	103.606476	 	747.55853	144.9894	 	1097.333	190.8566	 	43.994637	251.58978	 	664.05365	264.40817	 	1366.6576	301.69174	 	930.9295	306.81198	 	183.07683	377.75836	 	400.29095	376.76608	 	608.51666	383.68726	 	989.81366	431.8991	 	472.97125	507.9928	 	356.19772	534.54016	 	759.86816	580.5353	 	891.5667	694.4356	 	1246.4626	708.8643	 	654.91473	748.33	 	77.6662	827.26074	 	1231.9998	875.80133	 	1307.3	906.3194	 	734.8781	947.209	 	836.6357	1041.8058	 	1143.9498	1060.4473	 
300	840.6352	103.04761	 	747.56024	143.6339	 	1096.9193	190.68555	 	43.629547	250.45569	 	663.08685	262.52805	 	1366.8054	301.51324	 	929.7347	306.8038	 	181.12456	375.4216	 	399.29785	376.491	 	608.7811	383.37262	 	989.6083	430.73065	 	472.51657	508.79077	 	355.5182	533.11456	 	758.9343	581.23914	 	890.75275	694.3881	 	1245.3604	707.9793	 	654.2001	748.3218	 	77.35913	827.4889	 	1232.0848	875.8388	 	1306.6815	905.6547	 	734.87317	947.2323	 	835.4286	1041.2048	 	1143.6016	1060.4038	 
